84930,NA
84931,NA
84932,NA
84933,NA
84934,NA
84935,NA
84936,NA
84937,NA
84938,NA
84939,NA
84940,NA
84941,NA
84942,NA
84943,NA
84944,NA
84945,NA
84946,NA
84947,NA
84948,NA
84949,NA
84950,NA
84951,NA
84952,NA
84953,NA
84954,NA
84955,NA
84956,NA
84957,NA
84958,NA
84959,NA
84960,NA
84961,NA
84962,NA
84963,NA
84964,NA
84965,NA
84966,NA
84967,NA
84968,NA
84969,NA
84970,NA
84971,NA
84972,NA
84973,NA
84974,NA
84975,NA
84976,NA
84977,NA
84978,NA
84979,NA
84980,NA
84981,NA
84982,NA
84983,NA
84984,NA
84985,NA
84986,NA
84987,NA
84988,NA
84989,NA
84990,NA
84991,NA
84992,NA
84993,NA
84994,NA
84995,NA
84996,NA
84997,NA
84998,NA
84999,NA
85000,NA
85001,NA
85002,NA
85003,NA
85004,NA
85005,NA
85006,NA
85007,NA
85008,NA
85009,NA
85010,NA
85011,NA
85012,NA
85013,NA
85014,NA
85015,NA
85016,NA
85017,NA
85018,NA
85019,NA
85020,NA
85021,NA
85022,NA
85023,NA
85024,NA
85025,佺
85026,兔
85027,兒
85028,兕
85029,兩
85030,具
85031,其
85032,典
85033,冽
85034,函
85035,刻
85036,券
85037,刷
85038,刺
85039,到
85040,刮
85041,制
85042,剁
85043,劾
85044,劻
85045,卒
85046,協
85047,卓
85048,卑
85049,卦
85050,卷
85051,卸
85052,卹
85053,取
85054,叔
85055,受
85056,味
85057,呵
85058,咖
85059,呸
85060,咕
85061,咀
85062,呻
85063,呷
85064,咄
85065,咒
85066,咆
85067,呼
85068,咐
85069,呱
85070,呶
85071,和
85072,咚
85073,呢
85074,周
85075,咋
85076,命
85077,咎
85078,固
85079,垃
85080,坷
85081,坪
85082,坩
85083,坡
85084,坦
85085,坤
85086,坼
85087,夜
85088,奉
85089,奇
85090,奈
85091,奄
85092,奔
85093,妾
85094,妻
85095,委
85096,妹
85097,妮
85098,姑
85099,姆
85100,姐
85101,姍
85102,始
85103,姓
85104,姊
85105,妯
85106,妳
85107,姒
85108,姅
85109,孟
85110,孤
85111,季
85112,宗
85113,定
85114,官
85115,宜
85116,宙
85117,宛
85118,尚
85119,NA
85120,NA
85121,NA
85122,NA
85123,NA
85124,NA
85125,NA
85126,NA
85127,NA
85128,NA
85129,NA
85130,NA
85131,NA
85132,NA
85133,NA
85134,NA
85135,NA
85136,NA
85137,NA
85138,NA
85139,NA
85140,NA
85141,NA
85142,NA
85143,NA
85144,NA
85145,NA
85146,NA
85147,NA
85148,NA
85149,NA
85150,NA
85151,NA
85152,NA
85153,NA
85154,NA
85155,NA
85156,NA
85157,NA
85158,NA
85159,NA
85160,NA
85161,NA
85162,NA
85163,NA
85164,NA
85165,NA
85166,NA
85167,NA
85168,NA
85169,NA
85170,NA
85171,NA
85172,NA
85173,NA
85174,NA
85175,NA
85176,NA
85177,NA
85178,NA
85179,NA
85180,NA
85181,NA
85182,NA
85183,NA
85184,NA
85185,NA
85186,NA
85187,NA
85188,NA
85189,NA
85190,NA
85191,NA
85192,NA
85193,NA
85194,NA
85195,NA
85196,NA
85197,NA
85198,NA
85199,NA
85200,NA
85201,NA
85202,NA
85203,NA
85204,NA
85205,NA
85206,NA
85207,NA
85208,NA
85209,NA
85210,NA
85211,NA
85212,NA
85213,NA
85214,NA
85215,NA
85216,NA
85217,NA
85218,NA
85219,NA
85220,NA
85221,NA
85222,NA
85223,NA
85224,NA
85225,NA
85226,NA
85227,NA
85228,NA
85229,NA
85230,NA
85231,NA
85232,NA
85233,NA
85234,NA
85235,NA
85236,NA
85237,NA
85238,NA
85239,NA
85240,NA
85241,NA
85242,NA
85243,NA
85244,NA
85245,NA
85246,NA
85247,NA
85248,NA
85249,NA
85250,NA
85251,NA
85252,NA
85253,NA
85254,NA
85255,NA
85256,NA
85257,NA
85258,NA
85259,NA
85260,NA
85261,NA
85262,NA
85263,NA
85264,NA
85265,NA
85266,NA
85267,NA
85268,NA
85269,NA
85270,NA
85271,NA
85272,NA
85273,NA
85274,NA
85275,NA
85276,NA
85277,NA
85278,NA
85279,NA
85280,NA
85281,屈
85282,居
85283,屆
85284,岷
85285,岡
85286,岸
85287,岩
85288,岫
85289,岱
85290,岳
85291,帘
85292,帚
85293,帖
85294,帕
85295,帛
85296,帑
85297,幸
85298,庚
85299,店
85300,府
85301,底
85302,庖
85303,延
85304,弦
85305,弧
85306,弩
85307,往
85308,征
85309,彿
85310,彼
85311,忝
85312,忠
85313,忽
85314,念
85315,忿
85316,怏
85317,怔
85318,怯
85319,怵
85320,怖
85321,怪
85322,怕
85323,怡
85324,性
85325,怩
85326,怫
85327,怛
85328,或
85329,戕
85330,房
85331,戾
85332,所
85333,承
85334,拉
85335,拌
85336,拄
85337,抿
85338,拂
85339,抹
85340,拒
85341,招
85342,披
85343,拓
85344,拔
85345,拋
85346,拈
85347,抨
85348,抽
85349,押
85350,拐
85351,拙
85352,拇
85353,拍
85354,抵
85355,拚
85356,抱
85357,拘
85358,拖
85359,拗
85360,拆
85361,抬
85362,拎
85363,放
85364,斧
85365,於
85366,旺
85367,昔
85368,易
85369,昌
85370,昆
85371,昂
85372,明
85373,昀
85374,昏
85375,NA
85376,NA
85377,NA
85378,NA
85379,NA
85380,NA
85381,NA
85382,NA
85383,NA
85384,NA
85385,NA
85386,NA
85387,NA
85388,NA
85389,NA
85390,NA
85391,NA
85392,NA
85393,NA
85394,NA
85395,NA
85396,NA
85397,NA
85398,NA
85399,NA
85400,NA
85401,NA
85402,NA
85403,NA
85404,NA
85405,NA
85406,NA
85407,NA
85408,NA
85409,NA
85410,NA
85411,NA
85412,NA
85413,NA
85414,NA
85415,NA
85416,NA
85417,NA
85418,NA
85419,NA
85420,NA
85421,NA
85422,NA
85423,NA
85424,NA
85425,NA
85426,NA
85427,NA
85428,NA
85429,NA
85430,NA
85431,NA
85432,NA
85433,NA
85434,NA
85435,NA
85436,NA
85437,NA
85438,NA
85439,NA
85440,NA
85441,NA
85442,NA
85443,NA
85444,NA
85445,NA
85446,NA
85447,NA
85448,NA
85449,NA
85450,NA
85451,NA
85452,NA
85453,NA
85454,NA
85455,NA
85456,NA
85457,NA
85458,NA
85459,NA
85460,NA
85461,NA
85462,NA
85463,NA
85464,NA
85465,NA
85466,NA
85467,NA
85468,NA
85469,NA
85470,NA
85471,NA
85472,NA
85473,NA
85474,NA
85475,NA
85476,NA
85477,NA
85478,NA
85479,NA
85480,NA
85481,NA
85482,NA
85483,NA
85484,NA
85485,NA
85486,NA
85487,NA
85488,NA
85489,NA
85490,NA
85491,NA
85492,NA
85493,NA
85494,NA
85495,NA
85496,NA
85497,NA
85498,NA
85499,NA
85500,NA
85501,NA
85502,NA
85503,NA
85504,NA
85505,NA
85506,NA
85507,NA
85508,NA
85509,NA
85510,NA
85511,NA
85512,NA
85513,NA
85514,NA
85515,NA
85516,NA
85517,NA
85518,NA
85519,NA
85520,NA
85521,NA
85522,NA
85523,NA
85524,NA
85525,NA
85526,NA
85527,NA
85528,NA
85529,NA
85530,NA
85531,NA
85532,NA
85533,NA
85534,NA
85535,NA
85536,NA
85537,昕
85538,昊
85539,昇
85540,服
85541,朋
85542,杭
85543,枋
85544,枕
85545,東
85546,果
85547,杳
85548,杷
85549,枇
85550,枝
85551,林
85552,杯
85553,杰
85554,板
85555,枉
85556,松
85557,析
85558,杵
85559,枚
85560,枓
85561,杼
85562,杪
85563,杲
85564,欣
85565,武
85566,歧
85567,歿
85568,氓
85569,氛
85570,泣
85571,注
85572,泳
85573,沱
85574,泌
85575,泥
85576,河
85577,沽
85578,沾
85579,沼
85580,波
85581,沫
85582,法
85583,泓
85584,沸
85585,泄
85586,油
85587,況
85588,沮
85589,泗
85590,泅
85591,泱
85592,沿
85593,治
85594,泡
85595,泛
85596,NA
85597,沬
85598,泯
85599,泜
85600,泖
85601,泠
85602,炕
85603,炎
85604,炒
85605,炊
85606,炙
85607,爬
85608,爭
85609,爸
85610,版
85611,牧
85612,物
85613,狀
85614,狎
85615,狙
85616,狗
85617,狐
85618,玩
85619,玨
85620,玟
85621,玫
85622,玥
85623,甽
85624,疝
85625,疙
85626,疚
85627,的
85628,盂
85629,盲
85630,直
85631,NA
85632,NA
85633,NA
85634,NA
85635,NA
85636,NA
85637,NA
85638,NA
85639,NA
85640,NA
85641,NA
85642,NA
85643,NA
85644,NA
85645,NA
85646,NA
85647,NA
85648,NA
85649,NA
85650,NA
85651,NA
85652,NA
85653,NA
85654,NA
85655,NA
85656,NA
85657,NA
85658,NA
85659,NA
85660,NA
85661,NA
85662,NA
85663,NA
85664,NA
85665,NA
85666,NA
85667,NA
85668,NA
85669,NA
85670,NA
85671,NA
85672,NA
85673,NA
85674,NA
85675,NA
85676,NA
85677,NA
85678,NA
85679,NA
85680,NA
85681,NA
85682,NA
85683,NA
85684,NA
85685,NA
85686,NA
85687,NA
85688,NA
85689,NA
85690,NA
85691,NA
85692,NA
85693,NA
85694,NA
85695,NA
85696,NA
85697,NA
85698,NA
85699,NA
85700,NA
85701,NA
85702,NA
85703,NA
85704,NA
85705,NA
85706,NA
85707,NA
85708,NA
85709,NA
85710,NA
85711,NA
85712,NA
85713,NA
85714,NA
85715,NA
85716,NA
85717,NA
85718,NA
85719,NA
85720,NA
85721,NA
85722,NA
85723,NA
85724,NA
85725,NA
85726,NA
85727,NA
85728,NA
85729,NA
85730,NA
85731,NA
85732,NA
85733,NA
85734,NA
85735,NA
85736,NA
85737,NA
85738,NA
85739,NA
85740,NA
85741,NA
85742,NA
85743,NA
85744,NA
85745,NA
85746,NA
85747,NA
85748,NA
85749,NA
85750,NA
85751,NA
85752,NA
85753,NA
85754,NA
85755,NA
85756,NA
85757,NA
85758,NA
85759,NA
85760,NA
85761,NA
85762,NA
85763,NA
85764,NA
85765,NA
85766,NA
85767,NA
85768,NA
85769,NA
85770,NA
85771,NA
85772,NA
85773,NA
85774,NA
85775,NA
85776,NA
85777,NA
85778,NA
85779,NA
85780,NA
85781,NA
85782,NA
85783,NA
85784,NA
85785,NA
85786,NA
85787,NA
85788,NA
85789,NA
85790,NA
85791,NA
85792,NA
85793,知
85794,矽
85795,社
85796,祀
85797,祁
85798,秉
85799,秈
85800,空
85801,穹
85802,竺
85803,糾
85804,罔
85805,羌
85806,羋
85807,者
85808,肺
85809,肥
85810,肢
85811,肱
85812,股
85813,肫
85814,肩
85815,肴
85816,肪
85817,肯
85818,臥
85819,臾
85820,舍
85821,芳
85822,芝
85823,芙
85824,芭
85825,芽
85826,芟
85827,芹
85828,花
85829,芬
85830,芥
85831,芯
85832,芸
85833,芣
85834,芰
85835,芾
85836,芷
85837,虎
85838,虱
85839,初
85840,表
85841,軋
85842,迎
85843,返
85844,近
85845,邵
85846,邸
85847,邱
85848,邶
85849,采
85850,金
85851,長
85852,門
85853,阜
85854,陀
85855,阿
85856,阻
85857,附
85858,陂
85859,隹
85860,雨
85861,青
85862,非
85863,亟
85864,亭
85865,亮
85866,信
85867,侵
85868,侯
85869,便
85870,俠
85871,俑
85872,俏
85873,保
85874,促
85875,侶
85876,俘
85877,俟
85878,俊
85879,俗
85880,侮
85881,俐
85882,俄
85883,係
85884,俚
85885,俎
85886,俞
85887,NA
85888,NA
85889,NA
85890,NA
85891,NA
85892,NA
85893,NA
85894,NA
85895,NA
85896,NA
85897,NA
85898,NA
85899,NA
85900,NA
85901,NA
85902,NA
85903,NA
85904,NA
85905,NA
85906,NA
85907,NA
85908,NA
85909,NA
85910,NA
85911,NA
85912,NA
85913,NA
85914,NA
85915,NA
85916,NA
85917,NA
85918,NA
85919,NA
85920,NA
85921,NA
85922,NA
85923,NA
85924,NA
85925,NA
85926,NA
85927,NA
85928,NA
85929,NA
85930,NA
85931,NA
85932,NA
85933,NA
85934,NA
85935,NA
85936,NA
85937,NA
85938,NA
85939,NA
85940,NA
85941,NA
85942,NA
85943,NA
85944,NA
85945,NA
85946,NA
85947,NA
85948,NA
85949,NA
85950,NA
85951,NA
85952,NA
85953,NA
85954,NA
85955,NA
85956,NA
85957,NA
85958,NA
85959,NA
85960,NA
85961,NA
85962,NA
85963,NA
85964,NA
85965,NA
85966,NA
85967,NA
85968,NA
85969,NA
85970,NA
85971,NA
85972,NA
85973,NA
85974,NA
85975,NA
85976,NA
85977,NA
85978,NA
85979,NA
85980,NA
85981,NA
85982,NA
85983,NA
85984,NA
85985,NA
85986,NA
85987,NA
85988,NA
85989,NA
85990,NA
85991,NA
85992,NA
85993,NA
85994,NA
85995,NA
85996,NA
85997,NA
85998,NA
85999,NA
86000,NA
86001,NA
86002,NA
86003,NA
86004,NA
86005,NA
86006,NA
86007,NA
86008,NA
86009,NA
86010,NA
86011,NA
86012,NA
86013,NA
86014,NA
86015,NA
86016,NA
86017,NA
86018,NA
86019,NA
86020,NA
86021,NA
86022,NA
86023,NA
86024,NA
86025,NA
86026,NA
86027,NA
86028,NA
86029,NA
86030,NA
86031,NA
86032,NA
86033,NA
86034,NA
86035,NA
86036,NA
86037,NA
86038,NA
86039,NA
86040,NA
86041,NA
86042,NA
86043,NA
86044,NA
86045,NA
86046,NA
86047,NA
86048,NA
86049,侷
86050,兗
86051,冒
86052,冑
86053,冠
86054,剎
86055,剃
86056,削
86057,前
86058,剌
86059,剋
86060,則
86061,勇
86062,勉
86063,勃
86064,勁
86065,匍
86066,南
86067,卻
86068,厚
86069,叛
86070,咬
86071,哀
86072,咨
86073,哎
86074,哉
86075,咸
86076,咦
86077,咳
86078,哇
86079,哂
86080,咽
86081,咪
86082,品
86083,哄
86084,哈
86085,咯
86086,咫
86087,咱
86088,咻
86089,咩
86090,咧
86091,咿
86092,囿
86093,垂
86094,型
86095,垠
86096,垣
86097,垢
86098,城
86099,垮
86100,垓
86101,奕
86102,契
86103,奏
86104,奎
86105,奐
86106,姜
86107,姘
86108,姿
86109,姣
86110,姨
86111,娃
86112,姥
86113,姪
86114,姚
86115,姦
86116,威
86117,姻
86118,孩
86119,宣
86120,宦
86121,室
86122,客
86123,宥
86124,封
86125,屎
86126,屏
86127,屍
86128,屋
86129,峙
86130,峒
86131,巷
86132,帝
86133,帥
86134,帟
86135,幽
86136,庠
86137,度
86138,建
86139,弈
86140,弭
86141,彥
86142,很
86143,NA
86144,NA
86145,NA
86146,NA
86147,NA
86148,NA
86149,NA
86150,NA
86151,NA
86152,NA
86153,NA
86154,NA
86155,NA
86156,NA
86157,NA
86158,NA
86159,NA
86160,NA
86161,NA
86162,NA
86163,NA
86164,NA
86165,NA
86166,NA
86167,NA
86168,NA
86169,NA
86170,NA
86171,NA
86172,NA
86173,NA
86174,NA
86175,NA
86176,NA
86177,NA
86178,NA
86179,NA
86180,NA
86181,NA
86182,NA
86183,NA
86184,NA
86185,NA
86186,NA
86187,NA
86188,NA
86189,NA
86190,NA
86191,NA
86192,NA
86193,NA
86194,NA
86195,NA
86196,NA
86197,NA
86198,NA
86199,NA
86200,NA
86201,NA
86202,NA
86203,NA
86204,NA
86205,NA
86206,NA
86207,NA
86208,NA
86209,NA
86210,NA
86211,NA
86212,NA
86213,NA
86214,NA
86215,NA
86216,NA
86217,NA
86218,NA
86219,NA
86220,NA
86221,NA
86222,NA
86223,NA
86224,NA
86225,NA
86226,NA
86227,NA
86228,NA
86229,NA
86230,NA
86231,NA
86232,NA
86233,NA
86234,NA
86235,NA
86236,NA
86237,NA
86238,NA
86239,NA
86240,NA
86241,NA
86242,NA
86243,NA
86244,NA
86245,NA
86246,NA
86247,NA
86248,NA
86249,NA
86250,NA
86251,NA
86252,NA
86253,NA
86254,NA
86255,NA
86256,NA
86257,NA
86258,NA
86259,NA
86260,NA
86261,NA
86262,NA
86263,NA
86264,NA
86265,NA
86266,NA
86267,NA
86268,NA
86269,NA
86270,NA
86271,NA
86272,NA
86273,NA
86274,NA
86275,NA
86276,NA
86277,NA
86278,NA
86279,NA
86280,NA
86281,NA
86282,NA
86283,NA
86284,NA
86285,NA
86286,NA
86287,NA
86288,NA
86289,NA
86290,NA
86291,NA
86292,NA
86293,NA
86294,NA
86295,NA
86296,NA
86297,NA
86298,NA
86299,NA
86300,NA
86301,NA
86302,NA
86303,NA
86304,NA
86305,待
86306,徊
86307,律
86308,徇
86309,後
86310,徉
86311,怒
86312,思
86313,怠
86314,急
86315,怎
86316,怨
86317,恍
86318,恰
86319,恨
86320,恢
86321,恆
86322,恃
86323,恬
86324,恫
86325,恪
86326,恤
86327,扁
86328,拜
86329,挖
86330,按
86331,拼
86332,拭
86333,持
86334,拮
86335,拽
86336,指
86337,拱
86338,拷
86339,拯
86340,括
86341,拾
86342,拴
86343,挑
86344,挂
86345,政
86346,故
86347,斫
86348,施
86349,既
86350,春
86351,昭
86352,映
86353,昧
86354,是
86355,星
86356,昨
86357,昱
86358,昤
86359,曷
86360,柿
86361,染
86362,柱
86363,柔
86364,某
86365,柬
86366,架
86367,枯
86368,柵
86369,柩
86370,柯
86371,柄
86372,柑
86373,枴
86374,柚
86375,查
86376,枸
86377,柏
86378,柞
86379,柳
86380,枰
86381,柙
86382,柢
86383,柝
86384,柒
86385,歪
86386,殃
86387,殆
86388,段
86389,毒
86390,毗
86391,氟
86392,泉
86393,洋
86394,洲
86395,洪
86396,流
86397,津
86398,洌
86399,NA
86400,NA
86401,NA
86402,NA
86403,NA
86404,NA
86405,NA
86406,NA
86407,NA
86408,NA
86409,NA
86410,NA
86411,NA
86412,NA
86413,NA
86414,NA
86415,NA
86416,NA
86417,NA
86418,NA
86419,NA
86420,NA
86421,NA
86422,NA
86423,NA
86424,NA
86425,NA
86426,NA
86427,NA
86428,NA
86429,NA
86430,NA
86431,NA
86432,NA
86433,NA
86434,NA
86435,NA
86436,NA
86437,NA
86438,NA
86439,NA
86440,NA
86441,NA
86442,NA
86443,NA
86444,NA
86445,NA
86446,NA
86447,NA
86448,NA
86449,NA
86450,NA
86451,NA
86452,NA
86453,NA
86454,NA
86455,NA
86456,NA
86457,NA
86458,NA
86459,NA
86460,NA
86461,NA
86462,NA
86463,NA
86464,NA
86465,NA
86466,NA
86467,NA
86468,NA
86469,NA
86470,NA
86471,NA
86472,NA
86473,NA
86474,NA
86475,NA
86476,NA
86477,NA
86478,NA
86479,NA
86480,NA
86481,NA
86482,NA
86483,NA
86484,NA
86485,NA
86486,NA
86487,NA
86488,NA
86489,NA
86490,NA
86491,NA
86492,NA
86493,NA
86494,NA
86495,NA
86496,NA
86497,NA
86498,NA
86499,NA
86500,NA
86501,NA
86502,NA
86503,NA
86504,NA
86505,NA
86506,NA
86507,NA
86508,NA
86509,NA
86510,NA
86511,NA
86512,NA
86513,NA
86514,NA
86515,NA
86516,NA
86517,NA
86518,NA
86519,NA
86520,NA
86521,NA
86522,NA
86523,NA
86524,NA
86525,NA
86526,NA
86527,NA
86528,NA
86529,NA
86530,NA
86531,NA
86532,NA
86533,NA
86534,NA
86535,NA
86536,NA
86537,NA
86538,NA
86539,NA
86540,NA
86541,NA
86542,NA
86543,NA
86544,NA
86545,NA
86546,NA
86547,NA
86548,NA
86549,NA
86550,NA
86551,NA
86552,NA
86553,NA
86554,NA
86555,NA
86556,NA
86557,NA
86558,NA
86559,NA
86560,NA
86561,洱
86562,洞
86563,洗
86564,活
86565,洽
86566,派
86567,洶
86568,洛
86569,泵
86570,洹
86571,洧
86572,洸
86573,洩
86574,洮
86575,洵
86576,洎
86577,洫
86578,炫
86579,為
86580,炳
86581,炬
86582,炯
86583,炭
86584,炸
86585,炮
86586,炤
86587,爰
86588,牲
86589,牯
86590,牴
86591,狩
86592,狠
86593,狡
86594,玷
86595,珊
86596,玻
86597,玲
86598,珍
86599,珀
86600,玳
86601,甚
86602,甭
86603,畏
86604,界
86605,畎
86606,畋
86607,疫
86608,疤
86609,疥
86610,疢
86611,疣
86612,癸
86613,皆
86614,皇
86615,皈
86616,盈
86617,盆
86618,盃
86619,盅
86620,省
86621,盹
86622,相
86623,眉
86624,看
86625,盾
86626,盼
86627,眇
86628,矜
86629,砂
86630,研
86631,砌
86632,砍
86633,祆
86634,祉
86635,祈
86636,祇
86637,禹
86638,禺
86639,科
86640,秒
86641,秋
86642,穿
86643,突
86644,竿
86645,竽
86646,籽
86647,紂
86648,紅
86649,紀
86650,紉
86651,紇
86652,約
86653,紆
86654,缸
86655,NA
86656,NA
86657,NA
86658,NA
86659,NA
86660,NA
86661,NA
86662,NA
86663,NA
86664,NA
86665,NA
86666,NA
86667,NA
86668,NA
86669,NA
86670,NA
86671,NA
86672,NA
86673,NA
86674,NA
86675,NA
86676,NA
86677,NA
86678,NA
86679,NA
86680,NA
86681,NA
86682,NA
86683,NA
86684,NA
86685,NA
86686,NA
86687,NA
86688,NA
86689,NA
86690,NA
86691,NA
86692,NA
86693,NA
86694,NA
86695,NA
86696,NA
86697,NA
86698,NA
86699,NA
86700,NA
86701,NA
86702,NA
86703,NA
86704,NA
86705,NA
86706,NA
86707,NA
86708,NA
86709,NA
86710,NA
86711,NA
86712,NA
86713,NA
86714,NA
86715,NA
86716,NA
86717,NA
86718,NA
86719,NA
86720,NA
86721,NA
86722,NA
86723,NA
86724,NA
86725,NA
86726,NA
86727,NA
86728,NA
86729,NA
86730,NA
86731,NA
86732,NA
86733,NA
86734,NA
86735,NA
86736,NA
86737,NA
86738,NA
86739,NA
86740,NA
86741,NA
86742,NA
86743,NA
86744,NA
86745,NA
86746,NA
86747,NA
86748,NA
86749,NA
86750,NA
86751,NA
86752,NA
86753,NA
86754,NA
86755,NA
86756,NA
86757,NA
86758,NA
86759,NA
86760,NA
86761,NA
86762,NA
86763,NA
86764,NA
86765,NA
86766,NA
86767,NA
86768,NA
86769,NA
86770,NA
86771,NA
86772,NA
86773,NA
86774,NA
86775,NA
86776,NA
86777,NA
86778,NA
86779,NA
86780,NA
86781,NA
86782,NA
86783,NA
86784,NA
86785,NA
86786,NA
86787,NA
86788,NA
86789,NA
86790,NA
86791,NA
86792,NA
86793,NA
86794,NA
86795,NA
86796,NA
86797,NA
86798,NA
86799,NA
86800,NA
86801,NA
86802,NA
86803,NA
86804,NA
86805,NA
86806,NA
86807,NA
86808,NA
86809,NA
86810,NA
86811,NA
86812,NA
86813,NA
86814,NA
86815,NA
86816,NA
86817,美
86818,羿
86819,耐
86820,耍
86821,耑
86822,耶
86823,胖
86824,胥
86825,胚
86826,胃
86827,胄
86828,背
86829,胡
86830,胛
86831,胎
86832,胞
86833,胤
86834,胝
86835,致
86836,舢
86837,苧
86838,范
86839,茅
86840,苣
86841,苛
86842,苦
86843,茄
86844,若
86845,茂
86846,茉
86847,苒
86848,苗
86849,英
86850,茁
86851,苜
86852,苔
86853,苑
86854,苞
86855,苓
86856,苟
86857,苯
86858,茆
86859,虐
86860,虹
86861,虻
86862,虺
86863,衍
86864,衫
86865,要
86866,觔
86867,計
86868,訂
86869,訃
86870,貞
86871,負
86872,赴
86873,赳
86874,趴
86875,軍
86876,軌
86877,述
86878,迦
86879,迢
86880,迪
86881,迥
86882,迭
86883,迫
86884,迤
86885,迨
86886,郊
86887,郎
86888,郁
86889,郃
86890,酋
86891,酊
86892,重
86893,閂
86894,限
86895,陋
86896,陌
86897,降
86898,面
86899,革
86900,韋
86901,韭
86902,音
86903,頁
86904,風
86905,飛
86906,食
86907,首
86908,香
86909,乘
86910,亳
86911,NA
86912,NA
86913,NA
86914,NA
86915,NA
86916,NA
86917,NA
86918,NA
86919,NA
86920,NA
86921,NA
86922,NA
86923,NA
86924,NA
86925,NA
86926,NA
86927,NA
86928,NA
86929,NA
86930,NA
86931,NA
86932,NA
86933,NA
86934,NA
86935,NA
86936,NA
86937,NA
86938,NA
86939,NA
86940,NA
86941,NA
86942,NA
86943,NA
86944,NA
86945,NA
86946,NA
86947,NA
86948,NA
86949,NA
86950,NA
86951,NA
86952,NA
86953,NA
86954,NA
86955,NA
86956,NA
86957,NA
86958,NA
86959,NA
86960,NA
86961,NA
86962,NA
86963,NA
86964,NA
86965,NA
86966,NA
86967,NA
86968,NA
86969,NA
86970,NA
86971,NA
86972,NA
86973,NA
86974,NA
86975,NA
86976,NA
86977,NA
86978,NA
86979,NA
86980,NA
86981,NA
86982,NA
86983,NA
86984,NA
86985,NA
86986,NA
86987,NA
86988,NA
86989,NA
86990,NA
86991,NA
86992,NA
86993,NA
86994,NA
86995,NA
86996,NA
86997,NA
86998,NA
86999,NA
87000,NA
87001,NA
87002,NA
87003,NA
87004,NA
87005,NA
87006,NA
87007,NA
87008,NA
87009,NA
87010,NA
87011,NA
87012,NA
87013,NA
87014,NA
87015,NA
87016,NA
87017,NA
87018,NA
87019,NA
87020,NA
87021,NA
87022,NA
87023,NA
87024,NA
87025,NA
87026,NA
87027,NA
87028,NA
87029,NA
87030,NA
87031,NA
87032,NA
87033,NA
87034,NA
87035,NA
87036,NA
87037,NA
87038,NA
87039,NA
87040,NA
87041,NA
87042,NA
87043,NA
87044,NA
87045,NA
87046,NA
87047,NA
87048,NA
87049,NA
87050,NA
87051,NA
87052,NA
87053,NA
87054,NA
87055,NA
87056,NA
87057,NA
87058,NA
87059,NA
87060,NA
87061,NA
87062,NA
87063,NA
87064,NA
87065,NA
87066,NA
87067,NA
87068,NA
87069,NA
87070,NA
87071,NA
87072,NA
87073,倌
87074,倍
87075,倣
87076,俯
87077,倦
87078,倥
87079,俸
87080,倩
87081,倖
87082,倆
87083,值
87084,借
87085,倚
87086,倒
87087,們
87088,俺
87089,倀
87090,倔
87091,倨
87092,俱
87093,倡
87094,個
87095,候
87096,倘
87097,俳
87098,修
87099,倭
87100,倪
87101,俾
87102,倫
87103,倉
87104,兼
87105,冤
87106,冥
87107,冢
87108,凍
87109,凌
87110,准
87111,凋
87112,剖
87113,剜
87114,剔
87115,剛
87116,剝
87117,匪
87118,卿
87119,原
87120,厝
87121,叟
87122,哨
87123,唐
87124,唁
87125,唷
87126,哼
87127,哥
87128,哲
87129,唆
87130,哺
87131,唔
87132,哩
87133,哭
87134,員
87135,唉
87136,哮
87137,哪
87138,哦
87139,唧
87140,唇
87141,哽
87142,唏
87143,圃
87144,圄
87145,埂
87146,埔
87147,埋
87148,埃
87149,堉
87150,夏
87151,套
87152,奘
87153,奚
87154,娑
87155,娘
87156,娜
87157,娟
87158,娛
87159,娓
87160,姬
87161,娠
87162,娣
87163,娩
87164,娥
87165,娌
87166,娉
87167,NA
87168,NA
87169,NA
87170,NA
87171,NA
87172,NA
87173,NA
87174,NA
87175,NA
87176,NA
87177,NA
87178,NA
87179,NA
87180,NA
87181,NA
87182,NA
87183,NA
87184,NA
87185,NA
87186,NA
87187,NA
87188,NA
87189,NA
87190,NA
87191,NA
87192,NA
87193,NA
87194,NA
87195,NA
87196,NA
87197,NA
87198,NA
87199,NA
87200,NA
87201,NA
87202,NA
87203,NA
87204,NA
87205,NA
87206,NA
87207,NA
87208,NA
87209,NA
87210,NA
87211,NA
87212,NA
87213,NA
87214,NA
87215,NA
87216,NA
87217,NA
87218,NA
87219,NA
87220,NA
87221,NA
87222,NA
87223,NA
87224,NA
87225,NA
87226,NA
87227,NA
87228,NA
87229,NA
87230,NA
87231,NA
87232,NA
87233,NA
87234,NA
87235,NA
87236,NA
87237,NA
87238,NA
87239,NA
87240,NA
87241,NA
87242,NA
87243,NA
87244,NA
87245,NA
87246,NA
87247,NA
87248,NA
87249,NA
87250,NA
87251,NA
87252,NA
87253,NA
87254,NA
87255,NA
87256,NA
87257,NA
87258,NA
87259,NA
87260,NA
87261,NA
87262,NA
87263,NA
87264,NA
87265,NA
87266,NA
87267,NA
87268,NA
87269,NA
87270,NA
87271,NA
87272,NA
87273,NA
87274,NA
87275,NA
87276,NA
87277,NA
87278,NA
87279,NA
87280,NA
87281,NA
87282,NA
87283,NA
87284,NA
87285,NA
87286,NA
87287,NA
87288,NA
87289,NA
